ACTO,CONVOCATORIA,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,118,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,7
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,118,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1968,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,119,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,119,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,119,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,119,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,119,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,119,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,120,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,120,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,7
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,120,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,120,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,120,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,9
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,121,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,121,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,121,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,121,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,13
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,122,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,122,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,122,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,122,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,6
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,122,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,122,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,122,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,123,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,123,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,123,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,123,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,123,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,123,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,6
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,124,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,124,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,124,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,124,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,124,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,124,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,8
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,125,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,125,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,125,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,125,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,125,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,125,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,7
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,126,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,126,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,126,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,126,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,126,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,126,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,126,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,127,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,127,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,127,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,127,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,127,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,127,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,128,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,128,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,128,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,128,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,128,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,8
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,129,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,129,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,129,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,129,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,7
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,130,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,130,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,130,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,130,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,130,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,131,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,131,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,131,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,131,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,131,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,132,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,132,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,7
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,132,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,132,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,132,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,132,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",949,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,132,FEF,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,21
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,8
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",624,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,6
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",949,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,21
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,8
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",949,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,12
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1968,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,1,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,4,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,5,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,6,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,3
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,7,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,3
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,8,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,9,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,10,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,3
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,11,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,4
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,12,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,13,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,15,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,16,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,17,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,18,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,19,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,24,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,27,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,28,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,38,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,39,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,43,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,45,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,48,FAA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,3
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,52,FAC,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,54,FAD,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,55,FAD,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,56,FAE,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,59,FAF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,60,FAF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,67,FBA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,68,FBA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,71,FBB,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,74,FBC,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,82,FCA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,5
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,83,FCB,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,84,FCB,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,109,FEA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,112,FEA,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,118,FEF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,119,FEF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,120,FEF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,3
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,121,FEF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,122,FEF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,2
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,123,FEF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,126,FEF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,127,FEF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,131,FEF,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"SALLE LORIER, Gustavo Alberto",18010,5
2024-06-30,Identidad_Soberana_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"SALLE LORIER, Gustavo Alberto",18010,1
2024-06-30,Independiente_-_O.D.N.,Treinta y Tres,2,FAA,Departamental,"MIERES GOMEZ, Pablo Andres",909,1
2024-06-30,Independiente_-_O.D.N.,Treinta y Tres,9,FAA,Departamental,"MIERES GOMEZ, Pablo Andres",909,1
2024-06-30,Independiente_-_O.D.N.,Treinta y Tres,9002,FZZ,Departamental,"MIERES GOMEZ, Pablo Andres",909,1
2024-06-30,P.E.R.I._-_O.D.N.,Treinta y Tres,8,FAA,Departamental,"VEGA ERRAMUSPE, Cesar Enrique",1330,1
2024-06-30,P.E.R.I._-_O.D.N.,Treinta y Tres,10,FAA,Departamental,"VEGA ERRAMUSPE, Cesar Enrique",1330,1
2024-06-30,P.E.R.I._-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"VEGA ERRAMUSPE, Cesar Enrique",1330,1
2024-06-30,P.E.R.I._-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"VEGA ERRAMUSPE, Cesar Enrique",1330,1
2024-06-30,P.E.R.I._-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"VEGA ERRAMUSPE, Cesar Enrique",1330,1
2024-06-30,P.E.R.I._-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"VEGA ERRAMUSPE, Cesar Enrique",1330,1
2024-06-30,P.E.R.I._-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"VEGA ERRAMUSPE, Cesar Enrique",1330,2
2024-06-30,P.E.R.I._-_O.D.N.,Treinta y Tres,114,FEC,Departamental,"VEGA ERRAMUSPE, Cesar Enrique",1330,1
2024-06-30,P.E.R.I._-_O.D.N.,Treinta y Tres,9001,FZZ,Departamental,"VEGA ERRAMUSPE, Cesar Enrique",1330,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"ACHE BATLLE, Carolina",919,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"ACHE BATLLE, Carolina",919,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,92,FDA,Departamental,"ACHE BATLLE, Carolina",919,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,1,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,1,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",29000,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,2,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",29000,2
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,6,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,6,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",29000,2
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,7,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",2200,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,10,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",29000,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,11,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,2
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,2
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,15,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,16,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",83,2
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",29000,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",29000,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",29000,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",29000,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,3
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",83,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",2200,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,46,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",15,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,46,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",83,1
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,46,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",2200,2
2024-06-30,Colorado_-_O.D.N.,Treinta y Tres,48,FAA,Departamental,"GURMENDEZ ARMAND UGON, Gabriel",29000,1
