ACTO,PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
2024-06-30,Colorado,Colonia,155,NGB,Departamental,2225,2
2024-06-30,Colorado,Colonia,155,NGB,Departamental,15600,2
2024-06-30,Colorado,Colonia,156,NGB,Departamental,2225,2
2024-06-30,Colorado,Colonia,156,NGB,Departamental,7009,1
2024-06-30,Colorado,Colonia,157,NGB,Departamental,110,2
2024-06-30,Colorado,Colonia,157,NGB,Departamental,2225,1
2024-06-30,Colorado,Colonia,157,NGB,Departamental,15600,5
2024-06-30,Colorado,Colonia,158,NGB,Departamental,110,1
2024-06-30,Colorado,Colonia,158,NGB,Departamental,1515,1
2024-06-30,Colorado,Colonia,158,NGB,Departamental,2225,4
2024-06-30,Colorado,Colonia,158,NGB,Departamental,7009,2
2024-06-30,Colorado,Colonia,158,NGB,Departamental,15600,1
2024-06-30,Colorado,Colonia,159,NGC,Departamental,1425,1
2024-06-30,Colorado,Colonia,159,NGC,Departamental,1515,1
2024-06-30,Colorado,Colonia,159,NGC,Departamental,15600,1
2024-06-30,Colorado,Colonia,160,NGC,Departamental,2225,1
2024-06-30,Colorado,Colonia,160,NGC,Departamental,15600,1
2024-06-30,Colorado,Colonia,162,NGC,Departamental,110,1
2024-06-30,Colorado,Colonia,162,NGC,Departamental,2000,1
2024-06-30,Colorado,Colonia,162,NGC,Departamental,15600,1
2024-06-30,Colorado,Colonia,163,NGC,Departamental,15600,2
2024-06-30,Colorado,Colonia,164,NGC,Departamental,110,2
2024-06-30,Colorado,Colonia,165,NHA,Departamental,15600,1
2024-06-30,Colorado,Colonia,166,NHB,Departamental,1425,11
2024-06-30,Colorado,Colonia,166,NHB,Departamental,1515,2
2024-06-30,Colorado,Colonia,166,NHB,Departamental,2225,1
2024-06-30,Colorado,Colonia,166,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,166,NHB,Departamental,15600,3
2024-06-30,Colorado,Colonia,167,NHB,Departamental,1425,8
2024-06-30,Colorado,Colonia,167,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,167,NHB,Departamental,2225,1
2024-06-30,Colorado,Colonia,167,NHB,Departamental,15600,3
2024-06-30,Colorado,Colonia,168,NHB,Departamental,1425,12
2024-06-30,Colorado,Colonia,168,NHB,Departamental,1515,2
2024-06-30,Colorado,Colonia,168,NHB,Departamental,2100,2
2024-06-30,Colorado,Colonia,168,NHB,Departamental,15600,5
2024-06-30,Colorado,Colonia,169,NHB,Departamental,1425,7
2024-06-30,Colorado,Colonia,169,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,169,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,169,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,169,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,170,NHB,Departamental,1425,10
2024-06-30,Colorado,Colonia,170,NHB,Departamental,1515,2
2024-06-30,Colorado,Colonia,170,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,170,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,171,NHB,Departamental,110,2
2024-06-30,Colorado,Colonia,171,NHB,Departamental,1425,11
2024-06-30,Colorado,Colonia,171,NHB,Departamental,2000,2
2024-06-30,Colorado,Colonia,171,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,171,NHB,Departamental,15600,5
2024-06-30,Colorado,Colonia,172,NHB,Departamental,1425,6
2024-06-30,Colorado,Colonia,172,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,172,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,172,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,173,NHB,Departamental,1425,5
2024-06-30,Colorado,Colonia,173,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,173,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,173,NHB,Departamental,15600,4
2024-06-30,Colorado,Colonia,174,NHB,Departamental,1425,7
2024-06-30,Colorado,Colonia,174,NHB,Departamental,2000,3
2024-06-30,Colorado,Colonia,174,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,174,NHB,Departamental,15600,2
2024-06-30,Colorado,Colonia,175,NHB,Departamental,225,1
2024-06-30,Colorado,Colonia,175,NHB,Departamental,1425,5
2024-06-30,Colorado,Colonia,175,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,175,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,175,NHB,Departamental,2225,1
2024-06-30,Colorado,Colonia,175,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,176,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,176,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,177,NHB,Departamental,1425,5
2024-06-30,Colorado,Colonia,177,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,177,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,177,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,178,NHB,Departamental,1425,7
2024-06-30,Colorado,Colonia,178,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,178,NHB,Departamental,2225,1
2024-06-30,Colorado,Colonia,178,NHB,Departamental,15600,3
2024-06-30,Colorado,Colonia,179,NHB,Departamental,1425,6
2024-06-30,Colorado,Colonia,179,NHB,Departamental,15600,3
2024-06-30,Colorado,Colonia,180,NHB,Departamental,1425,2
2024-06-30,Colorado,Colonia,180,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,180,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,181,NHB,Departamental,110,1
2024-06-30,Colorado,Colonia,181,NHB,Departamental,1425,2
2024-06-30,Colorado,Colonia,181,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,181,NHB,Departamental,2225,2
2024-06-30,Colorado,Colonia,181,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,181,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,182,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,182,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,182,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,183,NHB,Departamental,1425,5
2024-06-30,Colorado,Colonia,183,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,183,NHB,Departamental,2225,1
2024-06-30,Colorado,Colonia,183,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,183,NHB,Departamental,15600,3
2024-06-30,Colorado,Colonia,184,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,184,NHB,Departamental,2225,1
2024-06-30,Colorado,Colonia,184,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,185,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,185,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,185,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,186,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,187,NHB,Departamental,1425,2
2024-06-30,Colorado,Colonia,187,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,187,NHB,Departamental,15600,3
2024-06-30,Colorado,Colonia,188,NHB,Departamental,1425,6
2024-06-30,Colorado,Colonia,188,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,188,NHB,Departamental,2225,1
2024-06-30,Colorado,Colonia,189,NHB,Departamental,1425,1
2024-06-30,Colorado,Colonia,189,NHB,Departamental,2225,1
2024-06-30,Colorado,Colonia,190,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,190,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,190,NHB,Departamental,15600,2
2024-06-30,Colorado,Colonia,191,NHB,Departamental,1425,2
2024-06-30,Colorado,Colonia,191,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,191,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,192,NHB,Departamental,110,1
2024-06-30,Colorado,Colonia,192,NHB,Departamental,1425,2
2024-06-30,Colorado,Colonia,192,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,193,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,193,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,193,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,194,NHB,Departamental,1425,2
2024-06-30,Colorado,Colonia,194,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,194,NHB,Departamental,2225,2
2024-06-30,Colorado,Colonia,194,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,195,NHB,Departamental,1425,2
2024-06-30,Colorado,Colonia,195,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,195,NHB,Departamental,2225,1
2024-06-30,Colorado,Colonia,195,NHB,Departamental,15600,2
2024-06-30,Colorado,Colonia,196,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,197,NHB,Departamental,1425,4
2024-06-30,Colorado,Colonia,197,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,197,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,198,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,198,NHB,Departamental,2100,2
2024-06-30,Colorado,Colonia,198,NHB,Departamental,15600,1
2024-06-30,Colorado,Colonia,199,NHB,Departamental,1425,2
2024-06-30,Colorado,Colonia,199,NHB,Departamental,15600,2
2024-06-30,Colorado,Colonia,200,NHB,Departamental,1425,2
2024-06-30,Colorado,Colonia,200,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,200,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,201,NHB,Departamental,1425,1
2024-06-30,Colorado,Colonia,201,NHB,Departamental,2000,3
2024-06-30,Colorado,Colonia,202,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,202,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,202,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,203,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,203,NHB,Departamental,2100,1
2024-06-30,Colorado,Colonia,204,NHB,Departamental,1425,3
2024-06-30,Colorado,Colonia,204,NHB,Departamental,1515,1
2024-06-30,Colorado,Colonia,204,NHB,Departamental,2000,1
2024-06-30,Colorado,Colonia,204,NHB,Departamental,7009,1
2024-06-30,Colorado,Colonia,204,NHB,Departamental,15600,3
2024-06-30,Colorado,Colonia,205,NHB,Departamental,1425,1
2024-06-30,Colorado,Colonia,206,NIA,Departamental,1425,5
2024-06-30,Colorado,Colonia,206,NIA,Departamental,15600,3
2024-06-30,Colorado,Colonia,207,NIA,Departamental,225,1
2024-06-30,Colorado,Colonia,207,NIA,Departamental,1425,2
2024-06-30,Colorado,Colonia,208,NIB,Departamental,110,1
2024-06-30,Colorado,Colonia,208,NIB,Departamental,1425,7
2024-06-30,Colorado,Colonia,208,NIB,Departamental,2000,1
2024-06-30,Colorado,Colonia,208,NIB,Departamental,15600,3
2024-06-30,Colorado,Colonia,209,NIB,Departamental,110,1
2024-06-30,Colorado,Colonia,209,NIB,Departamental,1425,11
2024-06-30,Colorado,Colonia,209,NIB,Departamental,2000,4
2024-06-30,Colorado,Colonia,209,NIB,Departamental,15600,2
2024-06-30,Colorado,Colonia,210,NIB,Departamental,110,3
2024-06-30,Colorado,Colonia,210,NIB,Departamental,1425,6
2024-06-30,Colorado,Colonia,210,NIB,Departamental,1515,1
2024-06-30,Colorado,Colonia,210,NIB,Departamental,2000,3
2024-06-30,Colorado,Colonia,210,NIB,Departamental,15600,1
2024-06-30,Colorado,Colonia,211,NIB,Departamental,110,2
2024-06-30,Colorado,Colonia,211,NIB,Departamental,1425,9
2024-06-30,Colorado,Colonia,211,NIB,Departamental,15600,5
2024-06-30,Colorado,Colonia,212,NIB,Departamental,110,2
2024-06-30,Colorado,Colonia,212,NIB,Departamental,1425,6
2024-06-30,Colorado,Colonia,212,NIB,Departamental,2000,1
2024-06-30,Colorado,Colonia,212,NIB,Departamental,2100,1
2024-06-30,Colorado,Colonia,212,NIB,Departamental,15600,4
2024-06-30,Colorado,Colonia,213,NIB,Departamental,110,1
2024-06-30,Colorado,Colonia,213,NIB,Departamental,1425,6
2024-06-30,Colorado,Colonia,213,NIB,Departamental,15600,1
2024-06-30,Colorado,Colonia,214,NIB,Departamental,1425,3
2024-06-30,Colorado,Colonia,215,NIB,Departamental,110,1
2024-06-30,Colorado,Colonia,215,NIB,Departamental,1425,5
2024-06-30,Colorado,Colonia,215,NIB,Departamental,2000,1
2024-06-30,Colorado,Colonia,216,NIB,Departamental,1425,6
2024-06-30,Colorado,Colonia,217,NIB,Departamental,110,1
2024-06-30,Colorado,Colonia,217,NIB,Departamental,1425,7
2024-06-30,Colorado,Colonia,217,NIB,Departamental,2000,2
2024-06-30,Colorado,Colonia,217,NIB,Departamental,15600,4
2024-06-30,Colorado,Colonia,218,NIB,Departamental,1425,1
2024-06-30,Colorado,Colonia,218,NIB,Departamental,15600,4
2024-06-30,Colorado,Colonia,219,NIB,Departamental,1515,1
2024-06-30,Colorado,Colonia,219,NIB,Departamental,15600,1
2024-06-30,Colorado,Colonia,220,NIB,Departamental,1515,1
2024-06-30,Colorado,Colonia,220,NIB,Departamental,15600,2
2024-06-30,Colorado,Colonia,221,NIB,Departamental,1425,3
2024-06-30,Colorado,Colonia,221,NIB,Departamental,15600,1
2024-06-30,Colorado,Colonia,222,NIB,Departamental,1425,2
2024-06-30,Colorado,Colonia,222,NIB,Departamental,15600,2
2024-06-30,Colorado,Colonia,223,NIB,Departamental,1425,3
2024-06-30,Colorado,Colonia,223,NIB,Departamental,15600,1
2024-06-30,Colorado,Colonia,224,NIB,Departamental,1425,5
2024-06-30,Colorado,Colonia,226,NIB,Departamental,2100,1
2024-06-30,Colorado,Colonia,226,NIB,Departamental,15600,1
2024-06-30,Colorado,Colonia,227,NIB,Departamental,1425,1
2024-06-30,Colorado,Colonia,227,NIB,Departamental,2100,1
2024-06-30,Colorado,Colonia,227,NIB,Departamental,15600,2
2024-06-30,Colorado,Colonia,228,NIB,Departamental,110,1
2024-06-30,Colorado,Colonia,228,NIB,Departamental,1425,2
2024-06-30,Colorado,Colonia,228,NIB,Departamental,15600,1
2024-06-30,Colorado,Colonia,229,NJA,Departamental,1425,4
2024-06-30,Colorado,Colonia,229,NJA,Departamental,1515,4
2024-06-30,Colorado,Colonia,229,NJA,Departamental,15600,2
2024-06-30,Colorado,Colonia,230,NJA,Departamental,1425,4
2024-06-30,Colorado,Colonia,230,NJA,Departamental,15600,4
2024-06-30,Colorado,Colonia,231,NJA,Departamental,1425,1
2024-06-30,Colorado,Colonia,231,NJA,Departamental,2100,1
2024-06-30,Colorado,Colonia,231,NJA,Departamental,15600,2
2024-06-30,Colorado,Colonia,232,NJA,Departamental,1425,2
2024-06-30,Colorado,Colonia,233,NKA,Departamental,1515,1
2024-06-30,Colorado,Colonia,233,NKA,Departamental,2225,3
2024-06-30,Colorado,Colonia,233,NKA,Departamental,7009,2
2024-06-30,Colorado,Colonia,233,NKA,Departamental,15600,2
2024-06-30,Colorado,Colonia,234,NKA,Departamental,1515,1
2024-06-30,Colorado,Colonia,234,NKA,Departamental,2100,1
2024-06-30,Colorado,Colonia,234,NKA,Departamental,2225,2
2024-06-30,Colorado,Colonia,234,NKA,Departamental,15600,1
2024-06-30,Colorado,Colonia,235,NKA,Departamental,2225,1
2024-06-30,Colorado,Colonia,235,NKA,Departamental,15600,1
2024-06-30,Colorado,Colonia,236,NKB,Departamental,1425,1
2024-06-30,Colorado,Colonia,236,NKB,Departamental,2225,6
2024-06-30,Colorado,Colonia,236,NKB,Departamental,15600,11
2024-06-30,Colorado,Colonia,237,NKB,Departamental,2000,1
2024-06-30,Colorado,Colonia,237,NKB,Departamental,2100,1
2024-06-30,Colorado,Colonia,237,NKB,Departamental,2225,2
2024-06-30,Colorado,Colonia,237,NKB,Departamental,15600,3
2024-06-30,Colorado,Colonia,238,NKC,Departamental,2000,4
2024-06-30,Colorado,Colonia,238,NKC,Departamental,2225,2
2024-06-30,Colorado,Colonia,238,NKC,Departamental,7009,1
2024-06-30,Colorado,Colonia,238,NKC,Departamental,15600,4
2024-06-30,Colorado,Colonia,239,NKC,Departamental,1425,1
2024-06-30,Colorado,Colonia,239,NKC,Departamental,1515,2
2024-06-30,Colorado,Colonia,239,NKC,Departamental,2100,1
2024-06-30,Colorado,Colonia,239,NKC,Departamental,2225,4
2024-06-30,Colorado,Colonia,239,NKC,Departamental,15600,2
2024-06-30,Colorado,Colonia,240,NKC,Departamental,2000,2
2024-06-30,Colorado,Colonia,240,NKC,Departamental,2225,5
2024-06-30,Colorado,Colonia,240,NKC,Departamental,7009,1
2024-06-30,Colorado,Colonia,240,NKC,Departamental,15600,4
2024-06-30,Colorado,Colonia,241,NKC,Departamental,1515,1
2024-06-30,Colorado,Colonia,241,NKC,Departamental,2000,1
2024-06-30,Colorado,Colonia,241,NKC,Departamental,2225,8
2024-06-30,Colorado,Colonia,241,NKC,Departamental,7009,3
2024-06-30,Colorado,Colonia,241,NKC,Departamental,15600,7
2024-06-30,Colorado,Colonia,242,NKC,Departamental,1425,1
2024-06-30,Colorado,Colonia,242,NKC,Departamental,1515,1
2024-06-30,Colorado,Colonia,242,NKC,Departamental,2000,2
2024-06-30,Colorado,Colonia,242,NKC,Departamental,2100,2
2024-06-30,Colorado,Colonia,242,NKC,Departamental,2225,4
2024-06-30,Colorado,Colonia,242,NKC,Departamental,7009,2
2024-06-30,Colorado,Colonia,242,NKC,Departamental,15600,8
2024-06-30,Colorado,Colonia,243,NKC,Departamental,1515,2
2024-06-30,Colorado,Colonia,243,NKC,Departamental,2000,2
2024-06-30,Colorado,Colonia,243,NKC,Departamental,2100,6
2024-06-30,Colorado,Colonia,243,NKC,Departamental,2225,3
2024-06-30,Colorado,Colonia,244,NKC,Departamental,1515,2
2024-06-30,Colorado,Colonia,244,NKC,Departamental,2000,1
2024-06-30,Colorado,Colonia,244,NKC,Departamental,2100,2
2024-06-30,Colorado,Colonia,244,NKC,Departamental,2225,4
2024-06-30,Colorado,Colonia,244,NKC,Departamental,15600,1
2024-06-30,Colorado,Colonia,245,NKC,Departamental,2000,1
2024-06-30,Colorado,Colonia,245,NKC,Departamental,2100,1
2024-06-30,Colorado,Colonia,245,NKC,Departamental,2225,4
2024-06-30,Colorado,Colonia,245,NKC,Departamental,15600,3
2024-06-30,Colorado,Colonia,246,NKC,Departamental,1515,1
2024-06-30,Colorado,Colonia,246,NKC,Departamental,2000,2
2024-06-30,Colorado,Colonia,246,NKC,Departamental,2100,1
2024-06-30,Colorado,Colonia,246,NKC,Departamental,2225,3
2024-06-30,Colorado,Colonia,246,NKC,Departamental,15600,4
2024-06-30,Colorado,Colonia,247,NKC,Departamental,2000,1
2024-06-30,Colorado,Colonia,247,NKC,Departamental,2225,9
2024-06-30,Colorado,Colonia,247,NKC,Departamental,15600,4
2024-06-30,Colorado,Colonia,248,NKC,Departamental,1515,2
2024-06-30,Colorado,Colonia,248,NKC,Departamental,2225,5
2024-06-30,Colorado,Colonia,248,NKC,Departamental,7009,1
2024-06-30,Colorado,Colonia,248,NKC,Departamental,15600,3
2024-06-30,Colorado,Colonia,249,NKC,Departamental,2000,1
2024-06-30,Colorado,Colonia,249,NKC,Departamental,2225,2
2024-06-30,Colorado,Colonia,250,NKC,Departamental,1515,1
2024-06-30,Colorado,Colonia,250,NKC,Departamental,2000,1
2024-06-30,Colorado,Colonia,250,NKC,Departamental,2225,2
2024-06-30,Colorado,Colonia,250,NKC,Departamental,15600,2
2024-06-30,Colorado,Colonia,251,NKC,Departamental,2225,8
2024-06-30,Colorado,Colonia,252,NKC,Departamental,2000,1
2024-06-30,Colorado,Colonia,252,NKC,Departamental,2225,2
2024-06-30,Colorado,Colonia,253,NKC,Departamental,2000,1
2024-06-30,Colorado,Colonia,253,NKC,Departamental,2225,3
2024-06-30,Colorado,Colonia,254,NKC,Departamental,1515,1
2024-06-30,Colorado,Colonia,254,NKC,Departamental,2100,2
2024-06-30,Colorado,Colonia,254,NKC,Departamental,2225,2
2024-06-30,Colorado,Colonia,254,NKC,Departamental,7009,3
2024-06-30,Colorado,Colonia,254,NKC,Departamental,15600,2
2024-06-30,Colorado,Colonia,255,NKC,Departamental,2225,2
2024-06-30,Colorado,Colonia,255,NKC,Departamental,7009,1
2024-06-30,Colorado,Colonia,255,NKC,Departamental,15600,2
2024-06-30,Colorado,Colonia,256,NKD,Departamental,1425,1
2024-06-30,Colorado,Colonia,256,NKD,Departamental,1515,2
2024-06-30,Colorado,Colonia,256,NKD,Departamental,15600,1
2024-06-30,Colorado,Colonia,259,NLA,Departamental,2225,3
2024-06-30,Colorado,Colonia,259,NLA,Departamental,15600,3
2024-06-30,Colorado,Colonia,260,NLA,Departamental,110,2
2024-06-30,Colorado,Colonia,260,NLA,Departamental,1425,1
2024-06-30,Colorado,Colonia,260,NLA,Departamental,2100,1
2024-06-30,Colorado,Colonia,260,NLA,Departamental,2225,2
2024-06-30,Colorado,Colonia,261,NLB,Departamental,225,1
2024-06-30,Colorado,Colonia,261,NLB,Departamental,1515,1
2024-06-30,Colorado,Colonia,261,NLB,Departamental,15600,5
2024-06-30,Colorado,Colonia,262,NLB,Departamental,225,3
2024-06-30,Colorado,Colonia,262,NLB,Departamental,2000,1
2024-06-30,Colorado,Colonia,262,NLB,Departamental,15600,2
2024-06-30,Colorado,Colonia,263,NLB,Departamental,225,4
2024-06-30,Colorado,Colonia,263,NLB,Departamental,1425,2
2024-06-30,Colorado,Colonia,263,NLB,Departamental,2000,2
2024-06-30,Colorado,Colonia,263,NLB,Departamental,2100,2
2024-06-30,Colorado,Colonia,263,NLB,Departamental,2225,1
2024-06-30,Colorado,Colonia,263,NLB,Departamental,15600,4
2024-06-30,Colorado,Colonia,264,NLB,Departamental,225,4
2024-06-30,Colorado,Colonia,264,NLB,Departamental,1425,1
2024-06-30,Colorado,Colonia,264,NLB,Departamental,2000,1
2024-06-30,Colorado,Colonia,264,NLB,Departamental,2100,3
2024-06-30,Colorado,Colonia,264,NLB,Departamental,15600,6
2024-06-30,Colorado,Colonia,265,NLB,Departamental,225,2
2024-06-30,Colorado,Colonia,265,NLB,Departamental,1515,2
2024-06-30,Colorado,Colonia,265,NLB,Departamental,2000,1
2024-06-30,Colorado,Colonia,265,NLB,Departamental,2100,2
2024-06-30,Colorado,Colonia,265,NLB,Departamental,7009,1
2024-06-30,Colorado,Colonia,265,NLB,Departamental,15600,9
2024-06-30,Colorado,Colonia,266,NLB,Departamental,225,3
2024-06-30,Colorado,Colonia,266,NLB,Departamental,1515,2
2024-06-30,Colorado,Colonia,266,NLB,Departamental,2000,3
2024-06-30,Colorado,Colonia,266,NLB,Departamental,2100,2
2024-06-30,Colorado,Colonia,266,NLB,Departamental,15600,7
2024-06-30,Colorado,Colonia,267,NLB,Departamental,225,4
2024-06-30,Colorado,Colonia,267,NLB,Departamental,2100,3
2024-06-30,Colorado,Colonia,267,NLB,Departamental,15600,4
2024-06-30,Colorado,Colonia,268,NLB,Departamental,225,3
2024-06-30,Colorado,Colonia,268,NLB,Departamental,2100,1
2024-06-30,Colorado,Colonia,268,NLB,Departamental,7009,1
2024-06-30,Colorado,Colonia,269,NLB,Departamental,1515,1
2024-06-30,Colorado,Colonia,269,NLB,Departamental,2100,2
2024-06-30,Colorado,Colonia,270,NLB,Departamental,225,5
2024-06-30,Colorado,Colonia,270,NLB,Departamental,1515,1
2024-06-30,Colorado,Colonia,270,NLB,Departamental,2100,2
2024-06-30,Colorado,Colonia,270,NLB,Departamental,15600,3
2024-06-30,Colorado,Colonia,271,NLB,Departamental,225,2
2024-06-30,Colorado,Colonia,271,NLB,Departamental,2100,1
2024-06-30,Colorado,Colonia,271,NLB,Departamental,15600,3
2024-06-30,Colorado,Colonia,272,NLB,Departamental,225,2
2024-06-30,Colorado,Colonia,272,NLB,Departamental,1425,1
2024-06-30,Colorado,Colonia,272,NLB,Departamental,2000,3
2024-06-30,Colorado,Colonia,273,NLB,Departamental,2100,1
2024-06-30,Colorado,Colonia,273,NLB,Departamental,15600,4
2024-06-30,Colorado,Colonia,274,NLB,Departamental,225,2
