PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS
Nacional,Canelones,569,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400404,1
Nacional,Canelones,570,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
Nacional,Canelones,570,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",40,6
Nacional,Canelones,570,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400,5
Nacional,Canelones,570,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,1
Nacional,Canelones,570,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",20503,2
Nacional,Canelones,571,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,4
Nacional,Canelones,571,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",40,4
Nacional,Canelones,571,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,571,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400,6
Nacional,Canelones,571,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",20503,3
Nacional,Canelones,571,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400400,1
Nacional,Canelones,571,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400404,4
Nacional,Canelones,572,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,6
Nacional,Canelones,572,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",40,12
Nacional,Canelones,572,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,572,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400,5
Nacional,Canelones,572,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",20503,1
Nacional,Canelones,572,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400404,1
Nacional,Canelones,573,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,6
Nacional,Canelones,573,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",40,4
Nacional,Canelones,573,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,573,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,573,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400,6
Nacional,Canelones,573,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",19400,1
Nacional,Canelones,573,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",20503,1
Nacional,Canelones,574,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,1
Nacional,Canelones,574,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",40,9
Nacional,Canelones,574,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,574,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400,8
Nacional,Canelones,574,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400404,2
Nacional,Canelones,575,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,3
Nacional,Canelones,575,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",40,4
Nacional,Canelones,575,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400,9
Nacional,Canelones,575,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",419,2
Nacional,Canelones,575,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",20503,1
Nacional,Canelones,575,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400404,1
Nacional,Canelones,576,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",5,6
Nacional,Canelones,576,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",40,7
Nacional,Canelones,576,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,576,CMA,Departamental,"DELGADO CERETTA, Alvaro Luis",400,11
Nacional,Canelones,577,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,8
Nacional,Canelones,577,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,6
Nacional,Canelones,577,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,577,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,18
Nacional,Canelones,577,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,3
Nacional,Canelones,577,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400404,1
Nacional,Canelones,578,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,13
Nacional,Canelones,578,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,12
Nacional,Canelones,578,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,578,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,26
Nacional,Canelones,578,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",419,1
Nacional,Canelones,578,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,5
Nacional,Canelones,578,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,1
Nacional,Canelones,578,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400404,1
Nacional,Canelones,578,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,579,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,15
Nacional,Canelones,579,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,12
Nacional,Canelones,579,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",151,2
Nacional,Canelones,579,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,579,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,12
Nacional,Canelones,579,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",419,1
Nacional,Canelones,579,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,6
Nacional,Canelones,579,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,7
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,6
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,6
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,16
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",419,1
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",7400,1
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,7
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20503,1
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",23400,2
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,1
Nacional,Canelones,580,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,581,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,12
Nacional,Canelones,581,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,8
Nacional,Canelones,581,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",151,4
Nacional,Canelones,581,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,581,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,11
Nacional,Canelones,581,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",7400,1
Nacional,Canelones,581,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,3
Nacional,Canelones,581,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,1
Nacional,Canelones,582,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,11
Nacional,Canelones,582,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,7
Nacional,Canelones,582,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",151,3
Nacional,Canelones,582,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,11
Nacional,Canelones,582,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",419,4
Nacional,Canelones,582,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,3
Nacional,Canelones,582,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,4
Nacional,Canelones,583,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,8
Nacional,Canelones,583,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,583,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,583,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,6
Nacional,Canelones,583,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,3
Nacional,Canelones,583,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20503,1
Nacional,Canelones,583,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",26400,1
Nacional,Canelones,583,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,2
Nacional,Canelones,584,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,8
Nacional,Canelones,584,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,584,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",151,3
Nacional,Canelones,584,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,10
Nacional,Canelones,584,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,5
Nacional,Canelones,584,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,4
Nacional,Canelones,585,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,8
Nacional,Canelones,585,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,585,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,8
Nacional,Canelones,585,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,4
Nacional,Canelones,585,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,3
Nacional,Canelones,586,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,8
Nacional,Canelones,586,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,1
Nacional,Canelones,586,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,586,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,10
Nacional,Canelones,586,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",19400,1
Nacional,Canelones,586,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,3
Nacional,Canelones,586,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,4
Nacional,Canelones,586,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,587,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,4
Nacional,Canelones,587,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,6
Nacional,Canelones,587,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",151,2
Nacional,Canelones,587,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,587,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,8
Nacional,Canelones,587,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",19400,1
Nacional,Canelones,587,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,1
Nacional,Canelones,587,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,588,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,4
Nacional,Canelones,588,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,588,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,588,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,5
Nacional,Canelones,588,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",419,1
Nacional,Canelones,588,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,5
Nacional,Canelones,589,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,2
Nacional,Canelones,589,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,589,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,3
Nacional,Canelones,589,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,3
Nacional,Canelones,589,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400404,1
Nacional,Canelones,590,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,3
Nacional,Canelones,590,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,590,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,8
Nacional,Canelones,590,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,4
Nacional,Canelones,590,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20503,1
Nacional,Canelones,590,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,591,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,4
Nacional,Canelones,591,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,591,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,8
Nacional,Canelones,591,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,1
Nacional,Canelones,591,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400404,1
Nacional,Canelones,592,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",5,3
Nacional,Canelones,592,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",40,5
Nacional,Canelones,592,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,592,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",400,5
Nacional,Canelones,592,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,1
Nacional,Canelones,592,CMB,Departamental,"DELGADO CERETTA, Alvaro Luis",43400,6
Nacional,Canelones,593,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
Nacional,Canelones,593,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,2
Nacional,Canelones,593,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",200,2
Nacional,Canelones,593,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,35
Nacional,Canelones,593,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,3
Nacional,Canelones,593,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",23400,1
Nacional,Canelones,593,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,594,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,12
Nacional,Canelones,594,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,5
Nacional,Canelones,594,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,594,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,41
Nacional,Canelones,594,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",7400,1
Nacional,Canelones,594,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,1
Nacional,Canelones,594,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,2
Nacional,Canelones,595,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,11
Nacional,Canelones,595,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,595,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,595,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,22
Nacional,Canelones,595,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,3
Nacional,Canelones,595,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",23400,1
Nacional,Canelones,595,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,2
Nacional,Canelones,596,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,10
Nacional,Canelones,596,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,1
Nacional,Canelones,596,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,596,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,596,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,20
Nacional,Canelones,596,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",7400,1
Nacional,Canelones,596,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,3
Nacional,Canelones,597,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,11
Nacional,Canelones,597,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,4
Nacional,Canelones,597,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",151,2
Nacional,Canelones,597,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,26
Nacional,Canelones,597,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,1
Nacional,Canelones,597,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",23400,1
Nacional,Canelones,597,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,598,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,10
Nacional,Canelones,598,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,5
Nacional,Canelones,598,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,20
Nacional,Canelones,598,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,3
Nacional,Canelones,599,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,7
Nacional,Canelones,599,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,6
Nacional,Canelones,599,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,20
Nacional,Canelones,599,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,2
Nacional,Canelones,599,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400400,1
Nacional,Canelones,599,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,2
Nacional,Canelones,600,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
Nacional,Canelones,600,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,4
Nacional,Canelones,600,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,600,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,10
Nacional,Canelones,600,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,2
Nacional,Canelones,600,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",23400,2
Nacional,Canelones,601,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
Nacional,Canelones,601,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,1
Nacional,Canelones,601,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,601,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,19
Nacional,Canelones,601,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,3
Nacional,Canelones,601,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",23400,1
Nacional,Canelones,601,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",28400,2
Nacional,Canelones,601,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,602,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,5
Nacional,Canelones,602,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,602,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,11
Nacional,Canelones,602,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,1
Nacional,Canelones,603,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,6
Nacional,Canelones,603,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,9
Nacional,Canelones,603,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,4
Nacional,Canelones,604,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,9
Nacional,Canelones,604,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,18
Nacional,Canelones,604,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,2
Nacional,Canelones,604,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",23400,1
Nacional,Canelones,605,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,10
Nacional,Canelones,605,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,2
Nacional,Canelones,605,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,12
Nacional,Canelones,605,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,1
Nacional,Canelones,605,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",19400,2
Nacional,Canelones,605,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,606,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,13
Nacional,Canelones,606,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,1
Nacional,Canelones,606,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,8
Nacional,Canelones,606,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",23400,1
Nacional,Canelones,606,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",28400,1
Nacional,Canelones,606,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400400,1
Nacional,Canelones,606,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",404400,1
Nacional,Canelones,607,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,7
Nacional,Canelones,607,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,2
Nacional,Canelones,607,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,607,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",200,1
Nacional,Canelones,607,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,8
Nacional,Canelones,607,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,3
Nacional,Canelones,608,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,3
Nacional,Canelones,608,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,608,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,608,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,16
Nacional,Canelones,608,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,1
Nacional,Canelones,608,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",26400,3
Nacional,Canelones,609,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,12
Nacional,Canelones,609,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,609,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",151,1
Nacional,Canelones,609,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,13
Nacional,Canelones,610,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,9
Nacional,Canelones,610,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,4
Nacional,Canelones,610,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,7
Nacional,Canelones,610,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,3
Nacional,Canelones,610,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",28400,1
Nacional,Canelones,610,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",42400,1
Nacional,Canelones,611,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,10
Nacional,Canelones,611,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,2
Nacional,Canelones,611,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,5
Nacional,Canelones,611,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,1
Nacional,Canelones,611,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",20400,1
Nacional,Canelones,612,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,3
Nacional,Canelones,612,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,3
Nacional,Canelones,612,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,9
Nacional,Canelones,612,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",7400,2
Nacional,Canelones,613,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,7
Nacional,Canelones,613,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,1
Nacional,Canelones,613,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",400,10
Nacional,Canelones,613,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",14400,1
Nacional,Canelones,614,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",5,3
Nacional,Canelones,614,CMC,Departamental,"DELGADO CERETTA, Alvaro Luis",40,5
